"lratio"	"variance"	"var_hat_vk"	"n.spectra"	"n.na1"	"n.na2"	"p.value.rat"	"p.value.sample"	"p.value"	"is.significant"	"ac"	"r1"	"r2"	"class1"	"class2"	"zscore"
"1998"	-0.082797602868891	0.118546463089512	Inf	1	0	0	0.404980263468295	NA	1	0	"A4Q9F3, B1ASM0, V9GXB7, V9GXT8"	"126"	"129"	"126"	"129"	-0.50891121301319
"2757"	0.224145823932426	0.118481929771257	Inf	1	0	0	0.257463437145455	NA	1	0	"A4Q9F3, B1ASM0, V9GXB7, V9GXT8"	"126"	"130"	"126"	"130"	1.66702455499664
"3516"	0.299027410756388	0.118496634189327	Inf	1	0	0	0.192512092983549	NA	1	0	"A4Q9F3, B1ASM0, V9GXB7, V9GXT8"	"126"	"131"	"126"	"131"	2.19786349438549
"481"	-0.00485416019810803	0.120209242379347	Inf	1	0	0	0.494414770118818	NA	1	0	"A6H684"	"126"	"127"	"126"	"127"	0.0436333602868313
"1240"	0.0116816818429717	0.119970741304587	Inf	1	0	0	0.486547734110812	NA	1	0	"A6H684"	"126"	"128"	"126"	"128"	0.160856688788458
"1999"	-0.067033802440549	0.120029651113882	Inf	1	0	0	0.423289178212198	NA	1	0	"A6H684"	"126"	"129"	"126"	"129"	-0.39716092225358
"2758"	-0.0506230017613092	0.12013042031666	Inf	1	0	0	0.441938325844345	NA	1	0	"A6H684"	"126"	"130"	"126"	"130"	-0.280824017594104
"3517"	-0.0788146777586727	0.120473474916071	Inf	1	0	0	0.410184325187906	NA	1	0	"A6H684"	"126"	"131"	"126"	"131"	-0.480676077636798
"482"	-0.20822469042721	0.0697235329445262	7.55798391861777e-13	2	0	0	0.21518047428216	NA	1	0	"A6X935, E9PVD2, E9Q5L2"	"126"	"127"	"126"	"127"	-1.39806948214305
"1241"	-0.23905153011125	0.0697108515926769	2.08992940144256e-12	2	0	0	0.182626292172495	NA	1	0	"A6X935, E9PVD2, E9Q5L2"	"126"	"128"	"126"	"128"	-1.61660233616838
"2000"	-0.221301314319057	0.0697102739914472	2.0791279763527e-14	2	0	0	0.200965727665696	NA	1	0	"A6X935, E9PVD2, E9Q5L2"	"126"	"129"	"126"	"129"	-1.49077025748657
"2759"	-0.220275999708151	0.0697157015735467	1.53476071097406e-11	2	0	0	0.202066995269458	NA	1	0	"A6X935, E9PVD2, E9Q5L2"	"126"	"130"	"126"	"130"	-1.48350175606082
"3518"	-0.090833420911249	0.0697170065702253	9.33306279083051e-14	2	0	0	0.365417822796494	NA	1	0	"A6X935, E9PVD2, E9Q5L2"	"126"	"131"	"126"	"131"	-0.565877488804798
"483"	-0.035780240405737	0.12015610177627	Inf	1	0	0	0.458893571913414	NA	1	0	"A6ZI44, A6ZI46, P05064, Q9CPQ9"	"126"	"127"	"126"	"127"	-0.175603014277004
"1242"	-0.0616824022449478	0.119924841190193	Inf	1	0	0	0.429315331312958	NA	1	0	"A6ZI44, A6ZI46, P05064, Q9CPQ9"	"126"	"128"	"126"	"128"	-0.35922460540233
"2001"	-0.0692036950127637	0.119930533799343	Inf	1	0	0	0.420806101069985	NA	1	0	"A6ZI44, A6ZI46, P05064, Q9CPQ9"	"126"	"129"	"126"	"129"	-0.412543388364109
"2760"	0.524521313784523	0.119754349487951	Inf	1	0	0	0.0647957413507381	NA	1	0	"A6ZI44, A6ZI46, P05064, Q9CPQ9"	"126"	"130"	"126"	"130"	3.79639992235291
"3519"	0.166734786731188	0.11994254987003	Inf	1	0	0	0.315102927101219	NA	1	0	"A6ZI44, A6ZI46, P05064, Q9CPQ9"	"126"	"131"	"126"	"131"	1.26003512822654
"484"	-0.0644123601714807	0.0191349833684063	1.79518803645564e-07	3	0	0	0.320734727349674	NA	1	0	"A7M7S6, P01942, P06467, Q91VB8"	"126"	"127"	"126"	"127"	-0.378577400017964
"1243"	-0.136259480937974	0.0191322985651581	2.19810978846498e-06	3	0	0	0.162285896731767	NA	1	0	"A7M7S6, P01942, P06467, Q91VB8"	"126"	"128"	"126"	"128"	-0.887904872945175
"2002"	-0.420392914256082	0.240988102004566	0.0157749149021506	3	0	0	0.195898679943935	NA	1	0	"A7M7S6, P01942, P06467, Q91VB8"	"126"	"129"	"126"	"129"	-2.90213957048278
"2761"	0.638731867198081	0.0343248617503326	0.000365393622435446	3	0	0	0.000282817819251053	NA	1	0	"A7M7S6, P01942, P06467, Q91VB8"	"126"	"130"	"126"	"130"	4.60604367607832
"3520"	0.766945123000405	0.0408384419922689	0.000498750938889323	3	0	0	7.37751295766626e-05	NA	1	0	"A7M7S6, P01942, P06467, Q91VB8"	"126"	"131"	"126"	"131"	5.51495321729438
"485"	-0.329062915907117	0.117114918525658	Inf	1	0	0	0.168137315283036	NA	1	0	"A7VMS3, A7VMS6, E9Q0G4, G3UXE9, H3BJA9, H3BK58, P01898, Q8HWB2"	"126"	"127"	"126"	"127"	-2.25469710145598
"1244"	-0.455666417205511	0.117114126711178	Inf	1	0	0	0.0915116630083307	NA	1	0	"A7VMS3, A7VMS6, E9Q0G4, G3UXE9, H3BJA9, H3BK58, P01898, Q8HWB2"	"126"	"128"	"126"	"128"	-3.1521950205392
"2003"	-0.483790005302124	0.11711441153486	Inf	1	0	0	0.0787276495191753	NA	1	0	"A7VMS3, A7VMS6, E9Q0G4, G3UXE9, H3BJA9, H3BK58, P01898, Q8HWB2"	"126"	"129"	"126"	"129"	-3.35156440238886
"2762"	-0.889856904785413	0.117136964338191	Inf	1	0	0	0.00466120068840032	NA	1	0	"A7VMS3, A7VMS6, E9Q0G4, G3UXE9, H3BJA9, H3BK58, P01898, Q8HWB2"	"126"	"130"	"126"	"130"	-6.23019092975369
"3521"	-0.775012855924993	0.117139734825509	Inf	1	0	0	0.011774178535766	NA	1	0	"A7VMS3, A7VMS6, E9Q0G4, G3UXE9, H3BJA9, H3BK58, P01898, Q8HWB2"	"126"	"131"	"126"	"131"	-5.41605629829208
"486"	0.0174920325917371	0.117702441834296	Inf	1	0	0	0.479668497250323	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, F6TIX5, G3UXE9, O19441, P01896, P01897, P01898, P01899, P06339, P14426, P14432, Q05A75"	"126"	"127"	"126"	"127"	0.202046526768293
"1245"	-0.0326748383443887	0.117669084409035	Inf	1	0	0	0.46205662331969	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, F6TIX5, G3UXE9, O19441, P01896, P01897, P01898, P01899, P06339, P14426, P14432, Q05A75"	"126"	"128"	"126"	"128"	-0.153588679291055
"2004"	0.0134406414383568	0.11766243457446	Inf	1	0	0	0.484372121486752	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, F6TIX5, G3UXE9, O19441, P01896, P01897, P01898, P01899, P06339, P14426, P14432, Q05A75"	"126"	"129"	"126"	"129"	0.173326032530294
"2763"	0.214608799902898	0.117652400629628	Inf	1	0	0	0.265764857683673	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, F6TIX5, G3UXE9, O19441, P01896, P01897, P01898, P01899, P06339, P14426, P14432, Q05A75"	"126"	"130"	"126"	"130"	1.59941616239322
"3522"	0.202660809887508	0.117670107176626	Inf	1	0	0	0.277328943725969	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, F6TIX5, G3UXE9, O19441, P01896, P01897, P01898, P01899, P06339, P14426, P14432, Q05A75"	"126"	"131"	"126"	"131"	1.51471632339931
"487"	-0.189604046964719	0.0191461207322453	4.24770696914833e-06	3	0	0	0.0853007969526087	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, G3UXE9, O19441, P01897, P01898, P01899, Q4KN81, Q8HWB2, V9GXI4, V9GXR0"	"126"	"127"	"126"	"127"	-1.26606690252886
"1246"	-0.248532034830471	0.0191406133436668	6.54307634057532e-06	3	0	0	0.0362150004348553	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, G3UXE9, O19441, P01897, P01898, P01899, Q4KN81, Q8HWB2, V9GXI4, V9GXR0"	"126"	"128"	"126"	"128"	-1.68381006083711
"2005"	-0.226830279745357	0.0191402505743239	7.90069327546842e-06	3	0	0	0.0505483803761381	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, G3UXE9, O19441, P01897, P01898, P01899, Q4KN81, Q8HWB2, V9GXI4, V9GXR0"	"126"	"129"	"126"	"129"	-1.5299653422504
"2764"	-0.470108442031564	0.0191553667012469	7.70055970594118e-05	3	0	0	0.000341061132698463	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, G3UXE9, O19441, P01897, P01898, P01899, Q4KN81, Q8HWB2, V9GXI4, V9GXR0"	"126"	"130"	"126"	"130"	-3.25457518456153
"3523"	-0.37952454921345	0.0191607284823002	6.85458085258022e-05	3	0	0	0.0030552886947295	NA	1	0	"A7VMS6, E9PX63, E9Q0G4, G3UXE9, O19441, P01897, P01898, P01899, Q4KN81, Q8HWB2, V9GXI4, V9GXR0"	"126"	"131"	"126"	"131"	-2.61242189122488
"129"	0.0148743958725298	0.00246046157173471	4.50703725868094e-06	55	0	0	0.382138679865998	NA	1	0	"A8DUK4, E9Q223, P02088"	"126"	"127"	"126"	"127"	0.183489982246927
"888"	-0.0035870564702206	0.00426052757308844	1.4269800522593e-05	60	0	0	0.478087191899763	NA	1	0	"A8DUK4, E9Q223, P02088"	"126"	"128"	"126"	"128"	0.0526159156457167
"1647"	-0.00180476773812213	0.00380002878179043	1.07845280883717e-05	53	0	0	0.488321800155661	NA	1	0	"A8DUK4, E9Q223, P02088"	"126"	"129"	"126"	"129"	0.0652506406877495
"2406"	0.471843667896353	0.111115533226195	0.00785530462986213	61	0	0	0.0784605587210341	NA	1	0	"A8DUK4, E9Q223, P02088"	"126"	"130"	"126"	"130"	3.42296571964943
"3165"	0.553163668186215	0.12208429835833	0.0106104186783745	61	0	0	0.0566929433526148	NA	1	0	"A8DUK4, E9Q223, P02088"	"126"	"131"	"126"	"131"	3.99944686188877
"174"	-0.132663842097089	0.0293602702022104	0.000201082518209672	4	0	0	0.219396050592298	NA	1	0	"A8DUK4, E9Q223, P02088, P02089"	"126"	"127"	"126"	"127"	-0.862415227363709
"933"	-0.211493913163748	0.0586504211483143	0.00145728881379305	5	0	0	0.191250422983298	NA	1	0	"A8DUK4, E9Q223, P02088, P02089"	"126"	"128"	"126"	"128"	-1.42124514926892
"1692"	-0.175892633251134	0.0420443496086559	0.000341047694159458	5	0	0	0.195497206367968	NA	1	0	"A8DUK4, E9Q223, P02088, P02089"	"126"	"129"	"126"	"129"	-1.16886607356736
"2451"	0.374879447540836	0.0406686929204937	0.000963436315379431	5	0	0	0.0315189893835531	NA	1	0	"A8DUK4, E9Q223, P02088, P02089"	"126"	"130"	"126"	"130"	2.73558199722384
"3210"	0.473294447684673	0.0143641857391926	4.28115720591299e-06	4	0	0	3.92335577974381e-05	NA	1	0	"A8DUK4, E9Q223, P02088, P02089"	"126"	"131"	"126"	"131"	3.43325036286792
"488"	0.0193180005192496	0.00547453492020006	2.5313881997746e-06	11	0	0	0.397011940997287	NA	1	0	"A8DUK4, E9Q223, P02088, P02089, P02104"	"126"	"127"	"126"	"127"	0.2149908955926
"1247"	-0.0191625536938756	0.006405327963048	1.54751761107196e-06	9	0	0	0.405385201409268	NA	1	0	"A8DUK4, E9Q223, P02088, P02089, P02104"	"126"	"128"	"126"	"128"	-0.0577994852204054
"2006"	-0.0150888514160484	0.00641233142386083	7.5387002836721e-06	9	0	0	0.425270106158049	NA	1	0	"A8DUK4, E9Q223, P02088, P02089, P02104"	"126"	"129"	"126"	"129"	-0.0289208264169871
"2765"	0.334712975742052	0.0107475606874566	8.01441134818415e-05	10	0	0	0.000621934577647614	NA	1	0	"A8DUK4, E9Q223, P02088, P02089, P02104"	"126"	"130"	"126"	"130"	2.45084007076355
"3524"	0.471891527884496	0.0562846691791713	0.00144667765409635	11	0	0	0.023347483054953	NA	1	0	"A8DUK4, E9Q223, P02088, P02089, P02104"	"126"	"131"	"126"	"131"	3.42330500125954
"245"	-0.0175407263070451	0.0701161640379452	1.11517125190165e-08	2	0	0	0.473592272183068	NA	1	0	"A8DUK4, P02088, P02089"	"126"	"127"	"126"	"127"	-0.0463022778772857
"1004"	-0.0293471089931969	0.0700729796342044	3.0066070269299e-08	2	0	0	0.455862148471467	NA	1	0	"A8DUK4, P02088, P02089"	"126"	"128"	"126"	"128"	-0.129998256140533
"1763"	-0.0705322637371247	0.070078307358899	1.87237272746902e-08	2	0	0	0.394950985396532	NA	1	0	"A8DUK4, P02088, P02089"	"126"	"129"	"126"	"129"	-0.421961671849513
"2522"	0.17862141642239	0.0700517699323088	4.07025235159507e-10	2	0	0	0.24987728050091	NA	1	0	"A8DUK4, P02088, P02089"	"126"	"130"	"126"	"130"	1.34429998112048
"3281"	0.284383125461636	0.0700516803075743	3.95592700329724e-23	2	0	0	0.141305903115591	NA	1	0	"A8DUK4, P02088, P02089"	"126"	"131"	"126"	"131"	2.09404949679688
"489"	-0.193140715973628	0.117158423487431	Inf	1	0	0	0.286285146062776	NA	1	0	"A8Y5N4, Q8VCR2, Q9EQ06"	"126"	"127"	"126"	"127"	-1.29113850831724
"1248"	-0.277814002764742	0.117153224020377	Inf	1	0	0	0.208491839238603	NA	1	0	"A8Y5N4, Q8VCR2, Q9EQ06"	"126"	"128"	"126"	"128"	-1.8913912494942
"2007"	-0.21912956647938	0.117151367530802	Inf	1	0	0	0.261015719962784	NA	1	0	"A8Y5N4, Q8VCR2, Q9EQ06"	"126"	"129"	"126"	"129"	-1.4753746393015
"2766"	0.392992253855918	0.11714602166613	Inf	1	0	0	0.125441544916032	NA	1	0	"A8Y5N4, Q8VCR2, Q9EQ06"	"126"	"130"	"126"	"130"	2.86398449644248
"3525"	-0.300903555522698	0.117171413975468	Inf	1	0	0	0.18968548867013	NA	1	0	"A8Y5N4, Q8VCR2, Q9EQ06"	"126"	"131"	"126"	"131"	-2.05507412824796
"490"	-0.149096029746305	0.121776406650335	Inf	1	0	0	0.334597752815868	NA	1	0	"B0V2N5, B0V2N7, B0V2N8, P07356"	"126"	"127"	"126"	"127"	-0.978903745215968
"1249"	-0.263110937240548	0.121443404571928	Inf	1	0	0	0.225121892197166	NA	1	0	"B0V2N5, B0V2N7, B0V2N8, P07356"	"126"	"128"	"126"	"128"	-1.7871605562134
"2008"	-0.334398651319781	0.121658220790756	Inf	1	0	0	0.168848798023153	NA	1	0	"B0V2N5, B0V2N7, B0V2N8, P07356"	"126"	"129"	"126"	"129"	-2.29252236995592
"2767"	0.340587560358257	0.120881040072515	Inf	1	0	0	0.163641294984743	NA	1	0	"B0V2N5, B0V2N7, B0V2N8, P07356"	"126"	"130"	"126"	"130"	2.4924852655208
"3526"	0.25167470037691	0.121011394238898	Inf	1	0	0	0.234692570773059	NA	1	0	"B0V2N5, B0V2N7, B0V2N8, P07356"	"126"	"131"	"126"	"131"	1.86217799917659
"491"	-0.0722125908658269	0.11802363136472	Inf	1	0	0	0.416756596468211	NA	1	0	"B0V2N5, P07356"	"126"	"127"	"126"	"127"	-0.433873586495814
"1250"	-0.118973437428859	0.117949536482968	Inf	1	0	0	0.364513868143102	NA	1	0	"B0V2N5, P07356"	"126"	"128"	"126"	"128"	-0.765363332470345
"2009"	-0.187612621994848	0.117975796285785	Inf	1	0	0	0.292458225916322	NA	1	0	"B0V2N5, P07356"	"126"	"129"	"126"	"129"	-1.25194960128411
"2768"	0.272645079811108	0.117895407538651	Inf	1	0	0	0.213582432522183	NA	1	0	"B0V2N5, P07356"	"126"	"130"	"126"	"130"	2.010837962855
"3527"	0.249763401155678	0.117917284144126	Inf	1	0	0	0.233507519982139	NA	1	0	"B0V2N5, P07356"	"126"	"131"	"126"	"131"	1.84862871297038
"175"	0.0217320794647058	0.0192619844776157	5.24346927750715e-07	3	0	0	0.437785875318885	NA	1	0	"B0V2N7, B0V2N8, P07356"	"126"	"127"	"126"	"127"	0.23210440989378
"934"	0.00157721658951046	0.0192510439867121	4.64908728717745e-08	3	0	0	0.495465129329863	NA	1	0	"B0V2N7, B0V2N8, P07356"	"126"	"128"	"126"	"128"	0.0892256798082576
"1693"	-0.069789346807579	0.0192539790029362	6.45294927911927e-09	3	0	0	0.307498054431694	NA	1	0	"B0V2N7, B0V2N8, P07356"	"126"	"129"	"126"	"129"	-0.416695100297535
"2452"	0.299219450702897	0.0192456032391511	7.1435558642626e-06	3	0	0	0.0155078806113007	NA	1	0	"B0V2N7, B0V2N8, P07356"	"126"	"130"	"126"	"130"	2.19922487420994
"3211"	0.248936710700381	0.0192500145960817	2.42390221810998e-05	3	0	0	0.0363897814147005	NA	1	0	"B0V2N7, B0V2N8, P07356"	"126"	"131"	"126"	"131"	1.84276826712373
"492"	-0.26252822108053	0.117130499005723	Inf	1	0	0	0.221516797935311	NA	1	0	"B1AQ77, P08730, P19001, Q61414, Q9QWL7"	"126"	"127"	"126"	"127"	-1.78302965512718
"1251"	-0.433474807176455	0.117129697519168	Inf	1	0	0	0.102653940460229	NA	1	0	"B1AQ77, P08730, P19001, Q61414, Q9QWL7"	"126"	"128"	"126"	"128"	-2.99487769820668
"2010"	-0.419573843024273	0.117129267492531	Inf	1	0	0	0.11010718718043	NA	1	0	"B1AQ77, P08730, P19001, Q61414, Q9QWL7"	"126"	"129"	"126"	"129"	-2.89633313765438
"2769"	-0.293520429677709	0.117128650769077	Inf	1	0	0	0.195544693407301	NA	1	0	"B1AQ77, P08730, P19001, Q61414, Q9QWL7"	"126"	"130"	"126"	"130"	-2.00273481682094
"3528"	-0.310572581320297	0.117134355984076	Inf	1	0	0	0.182085400521886	NA	1	0	"B1AQ77, P08730, P19001, Q61414, Q9QWL7"	"126"	"131"	"126"	"131"	-2.12361828732658
"493"	-0.158249545457319	0.117247640771477	Inf	1	0	0	0.321984032856397	NA	1	0	"B1AQ77, P08730, Q61414, Q61781, Q6IFX2, Q9D312, Q9QWL7, Q9Z2K1"	"126"	"127"	"126"	"127"	-1.04379343008786
"1252"	-0.13513697802126	0.117227666110486	Inf	1	0	0	0.346534828828719	NA	1	0	"B1AQ77, P08730, Q61414, Q61781, Q6IFX2, Q9D312, Q9QWL7, Q9Z2K1"	"126"	"128"	"126"	"128"	-0.87994739924513
"2011"	-0.213970103032614	0.117232588405612	Inf	1	0	0	0.266009660057942	NA	1	0	"B1AQ77, P08730, Q61414, Q61781, Q6IFX2, Q9D312, Q9QWL7, Q9Z2K1"	"126"	"129"	"126"	"129"	-1.43879897070175
"2770"	-0.0792678177645172	0.117230413044044	Inf	1	0	0	0.408457859538974	NA	1	0	"B1AQ77, P08730, Q61414, Q61781, Q6IFX2, Q9D312, Q9QWL7, Q9Z2K1"	"126"	"130"	"126"	"130"	-0.483888407533902
"3529"	-0.0692202009565577	0.117241723101139	Inf	1	0	0	0.419896452672825	NA	1	0	"B1AQ77, P08730, Q61414, Q61781, Q6IFX2, Q9D312, Q9QWL7, Q9Z2K1"	"126"	"131"	"126"	"131"	-0.412660399742591
"494"	0.00130938240892142	0.117495187083762	Inf	1	0	0	0.498476068405286	NA	1	0	"B1AR51, E9PZC3, E9PZC4, Q923D2"	"126"	"127"	"126"	"127"	0.08732699124694
"1253"	0.105282021600755	0.117459795284761	Inf	1	0	0	0.379348699493177	NA	1	0	"B1AR51, E9PZC3, E9PZC4, Q923D2"	"126"	"128"	"126"	"128"	0.824393710249634
"2012"	-0.0375345862711365	0.117470692554145	Inf	1	0	0	0.456397686401539	NA	1	0	"B1AR51, E9PZC3, E9PZC4, Q923D2"	"126"	"129"	"126"	"129"	-0.188039651079309
"2771"	0.308408227867166	0.117455373870463	Inf	1	0	0	0.184089349691687	NA	1	0	"B1AR51, E9PZC3, E9PZC4, Q923D2"	"126"	"130"	"126"	"130"	2.26436452911106
"3530"	0.363506586063453	0.117458824511936	Inf	1	0	0	0.144425959581116	NA	1	0	"B1AR51, E9PZC3, E9PZC4, Q923D2"	"126"	"131"	"126"	"131"	2.65495927032219
"246"	-0.103519275831204	0.0697753315853367	3.72890712775717e-13	2	0	0	0.347567716010209	NA	1	0	"B1ARR7, P17182"	"126"	"127"	"126"	"127"	-0.655808085318213
"1005"	-0.105044518865234	0.0697608084291478	1.19381643941005e-12	2	0	0	0.345421600255652	NA	1	0	"B1ARR7, P17182"	"126"	"128"	"126"	"128"	-0.666620601837101
"1764"	-0.090085908565948	0.0697610313860688	5.61724053879029e-11	2	0	0	0.366523404243971	NA	1	0	"B1ARR7, P17182"	"126"	"129"	"126"	"129"	-0.560578340143693
"2523"	0.162279172663383	0.127435698234893	4.63816236579706e-09	2	0	0	0.324703111054094	NA	1	0	"B1ARR7, P17182"	"126"	"130"	"126"	"130"	1.22844907955425
"3282"	0.102512797175226	0.0697619044167267	2.00024959709223e-10	2	0	0	0.348962657967491	NA	1	0	"B1ARR7, P17182"	"126"	"131"	"126"	"131"	0.804762553655249
"495"	0.242815640519877	0.120005094723866	Inf	1	0	0	0.241672259115388	NA	1	0	"B1ATS4, B1ATS5, E9Q559, Q64518, Q8R429"	"126"	"127"	"126"	"127"	1.79937572510693
"1254"	0.236927744998201	0.119929814941261	Inf	1	0	0	0.246939724506998	NA	1	0	"B1ATS4, B1ATS5, E9Q559, Q64518, Q8R429"	"126"	"128"	"126"	"128"	1.75763616874167
"2013"	0.134103776833479	0.119961012884166	Inf	1	0	0	0.349308827366661	NA	1	0	"B1ATS4, B1ATS5, E9Q559, Q64518, Q8R429"	"126"	"129"	"126"	"129"	1.02871243035144
"2772"	-0.0118638166396883	0.120137023200781	Inf	1	0	0	0.486347528984313	NA	1	0	"B1ATS4, B1ATS5, E9Q559, Q64518, Q8R429"	"126"	"130"	"126"	"130"	-0.00605840972969308
"3531"	0.103865477476147	0.120169816888381	Inf	1	0	0	0.382232797000367	NA	1	0	"B1ATS4, B1ATS5, E9Q559, Q64518, Q8R429"	"126"	"131"	"126"	"131"	0.814351765192141
"496"	-0.103976129634195	0.0143403917227785	7.83337819586034e-07	4	0	0	0.192624176516679	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P62737, P63260, P63268, P68033, P68134"	"126"	"127"	"126"	"127"	-0.65904674249044
"1255"	-0.129340302120454	0.0143387637037354	1.06007536525884e-06	4	0	0	0.140041046104819	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P62737, P63260, P63268, P68033, P68134"	"126"	"128"	"126"	"128"	-0.838854502877985
"2014"	-0.128278308860153	0.0143387888471557	6.94472619442536e-08	4	0	0	0.142025104560323	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P62737, P63260, P63268, P68033, P68134"	"126"	"129"	"126"	"129"	-0.831325984855768
"2773"	-0.00729980147693366	0.0191197928803996	1.15133424414635e-06	3	0	0	0.478948752840177	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P62737, P63260, P63268, P68033, P68134"	"126"	"130"	"126"	"130"	0.0262960991837857
"3532"	0.00871139378579441	0.0143400532854539	5.93739087126333e-06	4	0	0	0.471003911784601	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P62737, P63260, P63268, P68033, P68134"	"126"	"131"	"126"	"131"	0.139800183059512
"176"	-0.0676339121917538	0.0115080637996881	1.66167840912719e-05	5	0	0	0.264194059581445	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P63260"	"126"	"127"	"126"	"127"	-0.401415127290599
"935"	-0.108717626661128	0.0127598121236518	4.31244449119407e-05	5	0	0	0.167912000713287	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P63260"	"126"	"128"	"126"	"128"	-0.692659428327481
"1694"	-0.0536599542235814	0.0115037060829526	3.62576535109947e-05	5	0	0	0.308431559479544	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P63260"	"126"	"129"	"126"	"129"	-0.30235311029131
"2453"	-0.139945158732249	0.0422457989854389	0.000812512697056833	5	0	0	0.247975925730596	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P63260"	"126"	"130"	"126"	"130"	-0.914032808719849
"3212"	-0.117666658042347	0.0348995411464448	0.000542283723923776	5	0	0	0.264393315042659	NA	1	0	"B1ATY1, E9Q1F2, F8WGM8, P60710, P63260"	"126"	"131"	"126"	"131"	-0.756099514581683
"497"	NA	Inf	NA	0	0	0	NA	NA	1	0	"B1AWD6, Q9CYL5"	"126"	"127"	"126"	"127"	NA
"1256"	-0.273853808151298	0.122788765670032	Inf	1	0	0	0.217248691874013	NA	1	0	"B1AWD6, Q9CYL5"	"126"	"128"	"126"	"128"	-1.86331725163253
"2015"	-0.348543937343333	0.123085684908323	Inf	1	0	0	0.160241037428996	NA	1	0	"B1AWD6, Q9CYL5"	"126"	"129"	"126"	"129"	-2.39279893925121
"2774"	0.313422356105805	0.122046498186192	Inf	1	0	0	0.184818201814012	NA	1	0	"B1AWD6, Q9CYL5"	"126"	"130"	"126"	"130"	2.29990990987892
"3533"	0.366486712548547	0.122097779926794	Inf	1	0	0	0.147128601384966	NA	1	0	"B1AWD6, Q9CYL5"	"126"	"131"	"126"	"131"	2.67608552110947
"498"	0.0593250132261049	0.117376251351253	Inf	1	0	0	0.431262808667213	NA	1	0	"B1AXW4, B1AXW5, B1AXW6, P35700"	"126"	"127"	"126"	"127"	0.498602409373017
"1257"	0.0755420812994503	0.117360098828258	Inf	1	0	0	0.412736908840066	NA	1	0	"B1AXW4, B1AXW5, B1AXW6, P35700"	"126"	"128"	"126"	"128"	0.613565934869471
"2016"	0.0522845593995873	0.117361155620614	Inf	1	0	0	0.439349001698389	NA	1	0	"B1AXW4, B1AXW5, B1AXW6, P35700"	"126"	"129"	"126"	"129"	0.448692315308492
"2775"	0.25341281386121	0.117357237187927	Inf	1	0	0	0.229731713275954	NA	1	0	"B1AXW4, B1AXW5, B1AXW6, P35700"	"126"	"130"	"126"	"130"	1.87449956389867
"3534"	0.263417911925464	0.117362724778303	Inf	1	0	0	0.220970899206371	NA	1	0	"B1AXW4, B1AXW5, B1AXW6, P35700"	"126"	"131"	"126"	"131"	1.9454261544021
"499"	-0.0568695307207356	0.117345681296477	Inf	1	0	0	0.434072759446897	NA	1	0	"B1AXW5, B1AXW6, B1AZS9, O08807, P35700"	"126"	"127"	"126"	"127"	-0.325105942541541
"1258"	-0.0839361481092844	0.117325882582402	Inf	1	0	0	0.403209423465924	NA	1	0	"B1AXW5, B1AXW6, B1AZS9, O08807, P35700"	"126"	"128"	"126"	"128"	-0.516982411467857
"2017"	-0.082234996853094	0.117325689003283	Inf	1	0	0	0.405133231952156	NA	1	0	"B1AXW5, B1AXW6, B1AZS9, O08807, P35700"	"126"	"129"	"126"	"129"	-0.504922873644506
"2776"	0.215930823733435	0.117315869419703	Inf	1	0	0	0.264206934434319	NA	1	0	"B1AXW5, B1AXW6, B1AZS9, O08807, P35700"	"126"	"130"	"126"	"130"	1.60878804883172
"3535"	0.0810973463897406	0.117332829307626	Inf	1	0	0	0.406423915650939	NA	1	0	"B1AXW5, B1AXW6, B1AZS9, O08807, P35700"	"126"	"131"	"126"	"131"	0.65294745913506
"500"	-0.0587070881970462	0.117501114877806	Inf	1	0	0	0.432007556035413	NA	1	0	"B1AXW5, B1AXW6, P35700"	"126"	"127"	"126"	"127"	-0.33813247019892
"1259"	-0.0387456998540898	0.117462825040076	Inf	1	0	0	0.454995176585703	NA	1	0	"B1AXW5, B1AXW6, P35700"	"126"	"128"	"126"	"128"	-0.19662528978066
"2018"	-0.0398221143028303	0.117462849562258	Inf	1	0	0	0.453750419427125	NA	1	0	"B1AXW5, B1AXW6, P35700"	"126"	"129"	"126"	"129"	-0.204256040256815
"2777"	0.187607146207021	0.117453098122844	Inf	1	0	0	0.292046633436818	NA	1	0	"B1AXW5, B1AXW6, P35700"	"126"	"130"	"126"	"130"	1.40800022400825
