"lratio"	"variance"	"var_hat_vk"	"n.spectra"	"n.na1"	"n.na2"	"p.value.rat"	"p.value.sample"	"p.value"	"is.significant"	"ac"	"r1"	"r2"	"class1"	"class2"	"zscore"
"871"	0.0872503046226229	0.0161196404077774	0.000172043488631333	37	0	0	0.245975298202017	NA	1	0	"E9Q1Y3, E9Q414"	"126"	"128"	"126"	"128"	0.464895789103945
"1734"	0.118899720791013	0.0191606297077697	0.000161465811797277	36	0	0	0.195179652442897	NA	1	0	"E9Q1Y3, E9Q414"	"126"	"129"	"126"	"129"	0.653290614488738
"2597"	0.137160739964573	0.0098059748613389	7.31105949625282e-05	35	0	0	0.0830093359354979	NA	1	0	"E9Q1Y3, E9Q414"	"126"	"130"	"126"	"130"	0.761990297928311
"3460"	0.0581180125568029	0.0147510596960352	0.000135824083711446	36	0	0	0.31614044378484	NA	1	0	"E9Q1Y3, E9Q414"	"126"	"131"	"126"	"131"	0.29148427820598
"73"	-0.113472117391447	0.364171837604594	0.13416634019432	7	0	0	0.425425067870444	NA	1	0	"E9Q1Y3, E9Q414, E9Q4G4"	"126"	"127"	"126"	"127"	-0.729915054955846
"936"	0.107771492483343	0.00968687821700142	2.06422730419424e-06	6	0	0	0.136759501174266	NA	1	0	"E9Q1Y3, E9Q414, E9Q4G4"	"126"	"128"	"126"	"128"	0.587049246315901
"1799"	0.135968272057038	0.00835748660593394	5.20051617373237e-06	7	0	0	0.0684672747826977	NA	1	0	"E9Q1Y3, E9Q414, E9Q4G4"	"126"	"129"	"126"	"129"	0.754892069574847
"2662"	0.149048368565197	0.00825179423619886	1.26065760828146e-06	7	0	0	0.0504204951470052	NA	1	0	"E9Q1Y3, E9Q414, E9Q4G4"	"126"	"130"	"126"	"130"	0.832752036550544
"3525"	0.131326452021592	0.00964078557524213	2.35732701536923e-05	6	0	0	0.09052863165971	NA	1	0	"E9Q1Y3, E9Q414, E9Q4G4"	"126"	"131"	"126"	"131"	0.727261390057958
"304"	0.129006786168956	0.0701608961500881	2.30698112850371e-08	2	0	0	0.313114848656639	NA	1	0	"E9Q1Y3, E9Q414, F7A3M3"	"126"	"127"	"126"	"127"	0.713453456258062
"1167"	0.101776366456508	0.0705671616625339	2.4252076689103e-08	2	0	0	0.350811865842461	NA	1	0	"E9Q1Y3, E9Q414, F7A3M3"	"126"	"128"	"126"	"128"	0.551362941236017
"2030"	0.0868177602765225	0.117222564148304	Inf	1	0	0	0.399912737850264	NA	1	0	"E9Q1Y3, E9Q414, F7A3M3"	"126"	"129"	"126"	"129"	0.462321045983212
"2893"	-0.0475753545973646	0.0699181297798945	2.09632953493529e-09	2	0	0	0.428606436275599	NA	1	0	"E9Q1Y3, E9Q414, F7A3M3"	"126"	"130"	"126"	"130"	-0.337661085594684
"3756"	-0.0687054517158623	0.0704986566011435	1.20527895065303e-08	2	0	0	0.39790937529981	NA	1	0	"E9Q1Y3, E9Q414, F7A3M3"	"126"	"131"	"126"	"131"	-0.463439107401575
"638"	0.140866446968675	0.069661028902346	1.05965183506214e-12	2	0	0	0.296768000164573	NA	1	0	"E9Q1Z0, P03995, Q6NXH9, Q9DCV7, Q9Z2T6"	"126"	"127"	"126"	"127"	0.784048715064682
"1501"	0.0947706018079082	0.0696683414583444	8.58912203918573e-12	2	0	0	0.359778542119554	NA	1	0	"E9Q1Z0, P03995, Q6NXH9, Q9DCV7, Q9Z2T6"	"126"	"128"	"126"	"128"	0.509660756252963
"2364"	0.0638703436416923	0.0696617883152151	1.71965708405076e-13	2	0	0	0.404392979361759	NA	1	0	"E9Q1Z0, P03995, Q6NXH9, Q9DCV7, Q9Z2T6"	"126"	"129"	"126"	"129"	0.32572533353943
"3227"	-0.154653254608336	0.0696434394046982	1.00141433991194e-11	2	0	0	0.278928081170425	NA	1	0	"E9Q1Z0, P03995, Q6NXH9, Q9DCV7, Q9Z2T6"	"126"	"130"	"126"	"130"	-0.975047954527997
"4090"	0.0759760010328424	0.0696514673987203	9.69137815000085e-16	2	0	0	0.386719348736879	NA	1	0	"E9Q1Z0, P03995, Q6NXH9, Q9DCV7, Q9Z2T6"	"126"	"131"	"126"	"131"	0.397784900080556
"305"	0.0617027854461907	0.0224501326232574	8.87048526019828e-05	3	0	0	0.340239892630657	NA	1	0	"E9Q1Z0, P07744, P19246, P50446, Q3TTY5, Q3UV11, Q3UV17, Q6NXH9, Q8BGZ7, Q922U2, Q9Z331"	"126"	"127"	"126"	"127"	0.312822828621797
"1168"	0.0521621605801295	0.0191676286612617	1.14350914672642e-05	3	0	0	0.353173860136663	NA	1	0	"E9Q1Z0, P07744, P19246, P50446, Q3TTY5, Q3UV11, Q3UV17, Q6NXH9, Q8BGZ7, Q922U2, Q9Z331"	"126"	"128"	"126"	"128"	0.256031753989001
"2031"	0.000549981384530782	0.0191710965497103	7.16863780233253e-06	3	0	0	0.498415349702296	NA	1	0	"E9Q1Z0, P07744, P19246, P50446, Q3TTY5, Q3UV11, Q3UV17, Q6NXH9, Q8BGZ7, Q922U2, Q9Z331"	"126"	"129"	"126"	"129"	-0.0511924752211061
"2894"	-0.048532533530498	0.019120395026701	3.7198033424094e-06	3	0	0	0.362801020578881	NA	1	0	"E9Q1Z0, P07744, P19246, P50446, Q3TTY5, Q3UV11, Q3UV17, Q6NXH9, Q8BGZ7, Q922U2, Q9Z331"	"126"	"130"	"126"	"130"	-0.343358743870914
"3757"	0.0859354810101367	0.0301711814100773	0.000209995600039339	3	0	0	0.310392100781594	NA	1	0	"E9Q1Z0, P07744, P19246, P50446, Q3TTY5, Q3UV11, Q3UV17, Q6NXH9, Q8BGZ7, Q922U2, Q9Z331"	"126"	"131"	"126"	"131"	0.457069231938775
"196"	0.403027247993961	0.0777966137486366	0.000715443625948208	3	0	0	0.0742353844860787	NA	1	0	"E9Q397, P15508, Q3UGX2"	"126"	"127"	"126"	"127"	2.34457476297405
"1059"	-0.00595507211253541	0.0929083035065905	0.00193170867532517	3	0	0	0.492206326674418	NA	1	0	"E9Q397, P15508, Q3UGX2"	"126"	"128"	"126"	"128"	-0.0899141505650741
"1922"	-0.121882737336585	0.0192484730820965	5.0523242908516e-06	3	0	0	0.189834961653013	NA	1	0	"E9Q397, P15508, Q3UGX2"	"126"	"129"	"126"	"129"	-0.779979715470021
"2785"	-0.0919015221752502	0.0191358824486126	3.40719441611469e-05	3	0	0	0.253232420197813	NA	1	0	"E9Q397, P15508, Q3UGX2"	"126"	"130"	"126"	"130"	-0.601514944900731
"3648"	-0.115495268259395	0.0191914023093609	1.2018370587429e-05	3	0	0	0.202224468795127	NA	1	0	"E9Q397, P15508, Q3UGX2"	"126"	"131"	"126"	"131"	-0.741957967610736
"639"	0.4412823977251	0.117221189444736	Inf	1	0	0	0.0987193583364598	NA	1	0	"E9Q3D6, P07901, P11499"	"126"	"127"	"126"	"127"	2.57229056712418
"1502"	-0.228738590223623	0.118180048167279	Inf	1	0	0	0.252904904613161	NA	1	0	"E9Q3D6, P07901, P11499"	"126"	"128"	"126"	"128"	-1.41604483714208
"2365"	-0.130745502159125	0.117668328150621	Inf	1	0	0	0.351545634745938	NA	1	0	"E9Q3D6, P07901, P11499"	"126"	"129"	"126"	"129"	-0.832735792305222
"3228"	-0.321639725286442	0.117300779622905	Inf	1	0	0	0.173835598822839	NA	1	0	"E9Q3D6, P07901, P11499"	"126"	"130"	"126"	"130"	-1.96904376214877
"4091"	-0.17243275547498	0.117535687054358	Inf	1	0	0	0.307495609051974	NA	1	0	"E9Q3D6, P07901, P11499"	"126"	"131"	"126"	"131"	-1.08088137475221
"640"	0.332517398053803	0.117275500585531	Inf	1	0	0	0.165778873399062	NA	1	0	"E9Q3D6, P07901, P11499, Q9CQN1"	"126"	"127"	"126"	"127"	1.9248611481412
"1503"	0.0444644810858623	0.117527730349048	Inf	1	0	0	0.448401527682371	NA	1	0	"E9Q3D6, P07901, P11499, Q9CQN1"	"126"	"128"	"126"	"128"	0.210210909254463
"2366"	0.0347844085842146	0.117456357366456	Inf	1	0	0	0.459578604467246	NA	1	0	"E9Q3D6, P07901, P11499, Q9CQN1"	"126"	"129"	"126"	"129"	0.152589765187943
"3229"	0.0596872022538237	0.117210206727001	Inf	1	0	0	0.430798901496261	NA	1	0	"E9Q3D6, P07901, P11499, Q9CQN1"	"126"	"130"	"126"	"130"	0.300824962956465
"4092"	0.0490442542742944	0.117339102804335	Inf	1	0	0	0.443076043764193	NA	1	0	"E9Q3D6, P07901, P11499, Q9CQN1"	"126"	"131"	"126"	"131"	0.237472251629504
"641"	NA	Inf	NA	0	0	0	NA	NA	1	0	"E9Q3P9, F8WGS1, G3UY29, G3UZD3, G3UZL4, P46638, P62492"	"126"	"127"	"126"	"127"	NA
"1504"	-0.0577338637259626	0.117912876289347	Inf	1	0	0	0.433239774463524	NA	1	0	"E9Q3P9, F8WGS1, G3UY29, G3UZD3, G3UZL4, P46638, P62492"	"126"	"128"	"126"	"128"	-0.398130149013411
"2367"	-0.000214389950522254	0.117621194193255	Inf	1	0	0	0.499750614229743	NA	1	0	"E9Q3P9, F8WGS1, G3UY29, G3UZD3, G3UZL4, P46638, P62492"	"126"	"129"	"126"	"129"	-0.0557424360617829
"3230"	-0.080023253094315	0.117271671928293	Inf	1	0	0	0.407617104694107	NA	1	0	"E9Q3P9, F8WGS1, G3UY29, G3UZD3, G3UZL4, P46638, P62492"	"126"	"130"	"126"	"130"	-0.530808919314976
"4093"	-0.00278538335475353	0.117461516403821	Inf	1	0	0	0.496757780157739	NA	1	0	"E9Q3P9, F8WGS1, G3UY29, G3UZD3, G3UZL4, P46638, P62492"	"126"	"131"	"126"	"131"	-0.0710464104188002
"642"	NA	Inf	NA	0	0	0	NA	NA	1	0	"E9Q414"	"126"	"127"	"126"	"127"	NA
"1505"	0.030960616963009	0.117985914203167	Inf	1	0	0	0.464089880607439	NA	1	0	"E9Q414"	"126"	"128"	"126"	"128"	0.129828443116405
"2368"	0.0697409374460722	0.11772270960143	Inf	1	0	0	0.419464860256516	NA	1	0	"E9Q414"	"126"	"129"	"126"	"129"	0.360670353971935
"3231"	0.201374230137422	0.117285828140456	Inf	1	0	0	0.278264420791707	NA	1	0	"E9Q414"	"126"	"130"	"126"	"130"	1.14422449789262
"4094"	-0.0302518058136716	0.117698301269938	Inf	1	0	0	0.464867120239308	NA	1	0	"E9Q414"	"126"	"131"	"126"	"131"	-0.234541744284104
"643"	0.125094507008452	0.119003206119588	Inf	1	0	0	0.358442152166665	NA	1	0	"E9Q496, Q9CQ56"	"126"	"127"	"126"	"127"	0.690165407423977
"1506"	0.0228544881981696	0.119828818232209	Inf	1	0	0	0.473680022824137	NA	1	0	"E9Q496, Q9CQ56"	"126"	"128"	"126"	"128"	0.0815762824739019
"2369"	NA	Inf	NA	0	0	0	NA	NA	1	0	"E9Q496, Q9CQ56"	"126"	"129"	"126"	"129"	NA
"3232"	-0.0367418105978023	0.117800960804583	Inf	1	0	0	0.457374708877598	NA	1	0	"E9Q496, Q9CQ56"	"126"	"130"	"126"	"130"	-0.273173841367587
"4095"	0.0395941038280734	0.118529058846992	Inf	1	0	0	0.454220434914885	NA	1	0	"E9Q496, Q9CQ56"	"126"	"131"	"126"	"131"	0.181219730770873
"644"	0.375838732257907	0.117136742389198	Inf	1	0	0	0.136073197182126	NA	1	0	"E9Q509, G3X925, P52480, P53657"	"126"	"127"	"126"	"127"	2.18273368359005
"1507"	0.0133701145946992	0.117199640902065	Inf	1	0	0	0.484423435990066	NA	1	0	"E9Q509, G3X925, P52480, P53657"	"126"	"128"	"126"	"128"	0.0251200464598377
"2370"	0.0750307668901353	0.117166566546314	Inf	1	0	0	0.413247720649838	NA	1	0	"E9Q509, G3X925, P52480, P53657"	"126"	"129"	"126"	"129"	0.392158343801742
"3233"	-0.0376811884783432	0.117130532787829	Inf	1	0	0	0.456164811533514	NA	1	0	"E9Q509, G3X925, P52480, P53657"	"126"	"130"	"126"	"130"	-0.278765537935803
"4096"	0.000875614860134988	0.117160152161883	Inf	1	0	0	0.498979453607132	NA	1	0	"E9Q509, G3X925, P52480, P53657"	"126"	"131"	"126"	"131"	-0.0492541247172769
"306"	0.381735424080303	0.0468020159250244	0.000323161453670967	3	0	0	0.0388210061166588	NA	1	0	"E9Q5F4, E9Q606, G3UYG0, G3UZ07, P60710, P63260"	"126"	"127"	"126"	"127"	2.21783405385653
"1169"	0.0797302239022779	0.024316525598504	0.000102464228753134	3	0	0	0.30457197382154	NA	1	0	"E9Q5F4, E9Q606, G3UYG0, G3UZ07, P60710, P63260"	"126"	"128"	"126"	"128"	0.420132110473944
"2032"	0.132822370786969	0.0398209417848468	0.000294188719486552	3	0	0	0.252832349354639	NA	1	0	"E9Q5F4, E9Q606, G3UYG0, G3UZ07, P60710, P63260"	"126"	"129"	"126"	"129"	0.736165925708582
"2895"	-0.00440319681480396	0.0191083196739709	9.56969575894016e-05	3	0	0	0.487294449773506	NA	1	0	"E9Q5F4, E9Q606, G3UYG0, G3UZ07, P60710, P63260"	"126"	"130"	"126"	"130"	-0.0806765306930496
"3758"	0.0883535019430425	0.02601302715641	0.000109360613591238	3	0	0	0.291911893973956	NA	1	0	"E9Q5F4, E9Q606, G3UYG0, G3UZ07, P60710, P63260"	"126"	"131"	"126"	"131"	0.471462629561274
"307"	0.302628897745606	0.0696800519549188	2.20431184132054e-13	2	0	0	0.125803932055719	NA	1	0	"E9Q616"	"126"	"127"	"126"	"127"	1.7469482676439
"1170"	0.0178619218471162	0.0697640102094868	2.02664782361784e-11	2	0	0	0.473041755354717	NA	1	0	"E9Q616"	"126"	"128"	"126"	"128"	0.0518577669434922
"2033"	0.0680166962258981	0.0697237851355138	7.22186668651485e-11	2	0	0	0.39836257684881	NA	1	0	"E9Q616"	"126"	"129"	"126"	"129"	0.350406716820852
"2896"	-0.0323530624297999	0.0696635097792335	5.97068620474362e-14	2	0	0	0.451220617119091	NA	1	0	"E9Q616"	"126"	"130"	"126"	"130"	-0.247049585540256
"3759"	-0.0156076849572813	0.0697115737249392	2.29705056639145e-12	2	0	0	0.476430886996763	NA	1	0	"E9Q616"	"126"	"131"	"126"	"131"	-0.147371839570066
"197"	0.407193112272303	0.0354622535483808	0.000176309232667051	3	0	0	0.0152972787338049	NA	1	0	"E9Q696, P06240"	"126"	"127"	"126"	"127"	2.36937229064784
"1060"	-0.231894230470455	0.0195790327493733	3.47626074928744e-06	3	0	0	0.0487320418070424	NA	1	0	"E9Q696, P06240"	"126"	"128"	"126"	"128"	-1.43482895278315
"1923"	-0.177717150805939	0.0699540261478149	3.13042140979364e-14	2	0	0	0.250814646142311	NA	1	0	"E9Q696, P06240"	"126"	"129"	"126"	"129"	-1.11233701773606
"2786"	-0.185987951988515	0.0259596656038902	0.000130962903754854	3	0	0	0.124179573712506	NA	1	0	"E9Q696, P06240"	"126"	"130"	"126"	"130"	-1.16156939966353
"3649"	-0.221183095299839	0.0193562300420867	3.95067673888278e-05	3	0	0	0.0559403384723755	NA	1	0	"E9Q696, P06240"	"126"	"131"	"126"	"131"	-1.37107035359115
"308"	0.128909846476738	0.0530359786336715	0.000631317371164749	3	0	0	0.287822042755914	NA	1	0	"E9Q698, Q80YC5"	"126"	"127"	"126"	"127"	0.712876417607769
"1171"	0.202331723538016	0.174506973998308	0.0084525688652192	3	0	0	0.314069427736203	NA	1	0	"E9Q698, Q80YC5"	"126"	"128"	"126"	"128"	1.14992402805306
"2034"	0.121708766088311	0.0370326716177504	0.000149480940036179	3	0	0	0.263544941541455	NA	1	0	"E9Q698, Q80YC5"	"126"	"129"	"126"	"129"	0.670011605342624
"2897"	0.0237302345361798	0.0191483416105984	2.1341122317272e-06	3	0	0	0.431919611693284	NA	1	0	"E9Q698, Q80YC5"	"126"	"130"	"126"	"130"	0.0867892089163042
"3760"	0.0183635735893452	0.0192166951980006	3.31531207276478e-06	3	0	0	0.447306237507681	NA	1	0	"E9Q698, Q80YC5"	"126"	"131"	"126"	"131"	0.0548438754984927
"645"	-0.0310816173623962	0.123902855319752	Inf	1	0	0	0.464818937789643	NA	1	0	"E9Q6C2, Q8CG14"	"126"	"127"	"126"	"127"	-0.239481241461319
"1508"	0.0834513978839224	0.121702799808738	Inf	1	0	0	0.405470520237593	NA	1	0	"E9Q6C2, Q8CG14"	"126"	"128"	"126"	"128"	0.44228259561302
"2371"	0.115660347592917	0.120455876722034	Inf	1	0	0	0.369472691165633	NA	1	0	"E9Q6C2, Q8CG14"	"126"	"129"	"126"	"129"	0.634008074022133
"3234"	0.105798207330174	0.118308330645189	Inf	1	0	0	0.379197587311412	NA	1	0	"E9Q6C2, Q8CG14"	"126"	"130"	"126"	"130"	0.575303161968318
"4097"	-0.0407062071060658	0.120843295403181	Inf	1	0	0	0.453391210081219	NA	1	0	"E9Q6C2, Q8CG14"	"126"	"131"	"126"	"131"	-0.296772121473503
"646"	0.274842998881242	0.117211985127765	Inf	1	0	0	0.211049817272308	NA	1	0	"E9Q6D8, Q91X70"	"126"	"127"	"126"	"127"	1.58155123356087
"1509"	0.0985434227082109	0.117292331790176	Inf	1	0	0	0.386774762696228	NA	1	0	"E9Q6D8, Q91X70"	"126"	"128"	"126"	"128"	0.532118672409739
"2372"	0.155281482163679	0.117232628323775	Inf	1	0	0	0.325087558658559	NA	1	0	"E9Q6D8, Q91X70"	"126"	"129"	"126"	"129"	0.869854975250639
"3235"	0.0181717332942988	0.117165590893257	Inf	1	0	0	0.478830898913251	NA	1	0	"E9Q6D8, Q91X70"	"126"	"130"	"126"	"130"	0.0537019359854621
"4098"	0.0863597961571099	0.117218534856781	Inf	1	0	0	0.40042789170946	NA	1	0	"E9Q6D8, Q91X70"	"126"	"131"	"126"	"131"	0.459594990316017
"198"	-0.03379295933212	0.0246046213777775	7.95685042948364e-05	3	0	0	0.414713778747901	NA	1	0	"E9Q6I2, G3UY13, Q61730"	"126"	"127"	"126"	"127"	-0.255620648085026
"1061"	0.10027584804847	0.0191934246135477	3.95221878189072e-07	3	0	0	0.234593482254931	NA	1	0	"E9Q6I2, G3UY13, Q61730"	"126"	"128"	"126"	"128"	0.542431025968929
"1924"	0.16525213530904	0.0191566199299431	9.99116876386831e-10	3	0	0	0.116247957743967	NA	1	0	"E9Q6I2, G3UY13, Q61730"	"126"	"129"	"126"	"129"	0.929205815983322
"2787"	0.0610911969555699	0.0191249174991698	3.99801053330614e-06	3	0	0	0.329334218639144	NA	1	0	"E9Q6I2, G3UY13, Q61730"	"126"	"130"	"126"	"130"	0.309182315751517
"3650"	0.0991196303972147	0.0191471526737845	2.16776968534762e-07	3	0	0	0.23689663711655	NA	1	0	"E9Q6I2, G3UY13, Q61730"	"126"	"131"	"126"	"131"	0.535548579185197
"309"	0.768824883461688	0.0719157922450325	9.40510273762978e-07	2	0	0	0.00207245087444497	NA	1	0	"E9Q828, F7AAP4, Q6Q477"	"126"	"127"	"126"	"127"	4.52200455483674
"1172"	-0.0745754426787589	0.0257738621787211	3.31997014191309e-07	3	0	0	0.32113697652916	NA	1	0	"E9Q828, F7AAP4, Q6Q477"	"126"	"128"	"126"	"128"	-0.498380539388233
"2035"	0.0193539900851528	0.0229404811203829	4.54216700945379e-06	3	0	0	0.449160797428834	NA	1	0	"E9Q828, F7AAP4, Q6Q477"	"126"	"129"	"126"	"129"	0.0607393821262661
"2898"	-0.127345883151636	0.0203475346190596	3.73162223147716e-06	3	0	0	0.185996000343494	NA	1	0	"E9Q828, F7AAP4, Q6Q477"	"126"	"130"	"126"	"130"	-0.81249938017417
"3761"	0.117337559825372	0.021217862580672	1.00499290070779e-05	3	0	0	0.210254534583124	NA	1	0	"E9Q828, F7AAP4, Q6Q477"	"126"	"131"	"126"	"131"	0.64399176863392
"647"	0.250426390279539	0.118382759705686	Inf	1	0	0	0.233355796427918	NA	1	0	"E9Q8G8, P09103"	"126"	"127"	"126"	"127"	1.43621007814958
"1510"	0.177806302463416	0.118705702817482	Inf	1	0	0	0.302901620764253	NA	1	0	"E9Q8G8, P09103"	"126"	"128"	"126"	"128"	1.00393516063589
"2373"	NA	Inf	NA	0	0	0	NA	NA	1	0	"E9Q8G8, P09103"	"126"	"129"	"126"	"129"	NA
"3236"	0.348059946414707	0.117597430448272	Inf	1	0	0	0.155058990669879	NA	1	0	"E9Q8G8, P09103"	"126"	"130"	"126"	"130"	2.01737899014208
"4099"	-0.0589391348969226	0.11902604382378	Inf	1	0	0	0.432175840446088	NA	1	0	"E9Q8G8, P09103"	"126"	"131"	"126"	"131"	-0.405304589470266
"648"	-0.0547939048702819	0.117262606139354	Inf	1	0	0	0.436435821309375	NA	1	0	"E9QPD7, G5E8R3, Q05920"	"126"	"127"	"126"	"127"	-0.380629888272184
"1511"	-0.00304451841280073	0.117234954239545	Inf	1	0	0	0.496452728833515	NA	1	0	"E9QPD7, G5E8R3, Q05920"	"126"	"128"	"126"	"128"	-0.072588925571438
"2374"	0.0685617350701158	0.117185957771118	Inf	1	0	0	0.42062964219601	NA	1	0	"E9QPD7, G5E8R3, Q05920"	"126"	"129"	"126"	"129"	0.353651089397521
"3237"	-0.0240118880154814	0.117136753301459	Inf	1	0	0	0.472033789651049	NA	1	0	"E9QPD7, G5E8R3, Q05920"	"126"	"130"	"126"	"130"	-0.197398303225004
"4100"	-0.0663382135821076	0.117193485068001	Inf	1	0	0	0.423173534819454	NA	1	0	"E9QPD7, G5E8R3, Q05920"	"126"	"131"	"126"	"131"	-0.449347997079661
"13"	0.211863544730136	0.0333854297671254	0.000433012787812136	30	0	0	0.123122413884663	NA	1	0	"E9QPU1, Q8CIZ8"	"126"	"127"	"126"	"127"	1.20666269835062
"876"	0.563523412488944	0.0547401316005179	0.00237382757692635	28	0	0	0.00800760499119921	NA	1	0	"E9QPU1, Q8CIZ8"	"126"	"128"	"126"	"128"	3.29993667941789
"1739"	0.239995153729856	0.0230840972413148	0.000416840197971603	29	0	0	0.0570997082970711	NA	1	0	"E9QPU1, Q8CIZ8"	"126"	"129"	"126"	"129"	1.37411759031759
"2602"	-0.0208639068705678	0.00621293518367101	2.69437212074003e-05	28	0	0	0.395621865819188	NA	1	0	"E9QPU1, Q8CIZ8"	"126"	"130"	"126"	"130"	-0.178659778793614
"3465"	-0.0562083290583851	0.00985082612285815	5.66422614393457e-05	29	0	0	0.285587048270736	NA	1	0	"E9QPU1, Q8CIZ8"	"126"	"131"	"126"	"131"	-0.389049323136953
"141"	0.251705168193292	0.0421032093616142	2.06302900719795e-05	5	0	0	0.109969719337224	NA	1	0	"E9QPU1, Q8CIZ8, S4R195"	"126"	"127"	"126"	"127"	1.44382207138463
"1004"	0.606263767262717	0.0878601542733268	0.00280497427480201	6	0	0	0.0204106467440416	NA	1	0	"E9QPU1, Q8CIZ8, S4R195"	"126"	"128"	"126"	"128"	3.55435090404839
"1867"	0.228075148802158	0.0884740489161452	0.0017935907476697	6	0	0	0.22160656427672	NA	1	0	"E9QPU1, Q8CIZ8, S4R195"	"126"	"129"	"126"	"129"	1.30316312989433
"2730"	-0.0991740406622114	0.0114782747370277	2.8724347313533e-06	5	0	0	0.177306806159066	NA	1	0	"E9QPU1, Q8CIZ8, S4R195"	"126"	"130"	"126"	"130"	-0.644804996229613
"3593"	-0.246532007179714	0.0806182486779693	0.00231184562011331	6	0	0	0.192622266102419	NA	1	0	"E9QPU1, Q8CIZ8, S4R195"	"126"	"131"	"126"	"131"	-1.5219610936255
"649"	0.261433038884919	0.117215870559711	Inf	1	0	0	0.22255212097724	NA	1	0	"F2Z3U6, P50172, Q3TJI8"	"126"	"127"	"126"	"127"	1.50172773670763
"1512"	-0.0513503356872764	0.117432116761446	Inf	1	0	0	0.440442420050848	NA	1	0	"F2Z3U6, P50172, Q3TJI8"	"126"	"128"	"126"	"128"	-0.360131860394478
"2375"	0.125870132952249	0.117244556226458	Inf	1	0	0	0.356585490832401	NA	1	0	"F2Z3U6, P50172, Q3TJI8"	"126"	"129"	"126"	"129"	0.694782361919066
"3238"	0.181315065470584	0.117156246387941	Inf	1	0	0	0.298151011145387	NA	1	0	"F2Z3U6, P50172, Q3TJI8"	"126"	"130"	"126"	"130"	1.02482125820354
"4101"	0.0274892566411866	0.117239942990871	Inf	1	0	0	0.468005971400349	NA	1	0	"F2Z3U6, P50172, Q3TJI8"	"126"	"131"	"126"	"131"	0.109164987013521
"650"	-0.0884605403113987	0.117234325016022	Inf	1	0	0	0.398065249511981	NA	1	0	"F2Z405, G3X8T9, Q5I2A0, Q91WP6"	"126"	"127"	"126"	"127"	-0.581032318177272
"1513"	-0.0213142537200666	0.117205153563648	Inf	1	0	0	0.475178595341109	NA	1	0	"F2Z405, G3X8T9, Q5I2A0, Q91WP6"	"126"	"128"	"126"	"128"	-0.181340492258358
"2376"	-0.054173882268973	0.117195272924444	Inf	1	0	0	0.437131167134511	NA	1	0	"F2Z405, G3X8T9, Q5I2A0, Q91WP6"	"126"	"129"	"126"	"129"	-0.376939170911499
"3239"	-0.0269360553367406	0.1171284627019	Inf	1	0	0	0.468633601713317	NA	1	0	"F2Z405, G3X8T9, Q5I2A0, Q91WP6"	"126"	"130"	"126"	"130"	-0.214804564021523
"4102"	-0.116309160491145	0.117181087225454	Inf	1	0	0	0.367014832809103	NA	1	0	"F2Z405, G3X8T9, Q5I2A0, Q91WP6"	"126"	"131"	"126"	"131"	-0.74680270421083
"651"	-0.00308420226078354	0.118280682119906	Inf	1	0	0	0.496422413148632	NA	1	0	"F6Q404, P27773"	"126"	"127"	"126"	"127"	-0.072825145777572
"1514"	0.0497768030227315	0.118079934215733	Inf	1	0	0	0.442411959469358	NA	1	0	"F6Q404, P27773"	"126"	"128"	"126"	"128"	0.241832786838538
"2377"	0.0143948301804446	0.117990276984409	Inf	1	0	0	0.483286538694958	NA	1	0	"F6Q404, P27773"	"126"	"129"	"126"	"129"	0.0312197202363924
"3240"	-0.0099923322875064	0.117372320553678	Inf	1	0	0	0.488365907378139	NA	1	0	"F6Q404, P27773"	"126"	"130"	"126"	"130"	-0.113946155504751
"4103"	-0.194045150030542	0.118346326655442	Inf	1	0	0	0.286356606236804	NA	1	0	"F6Q404, P27773"	"126"	"131"	"126"	"131"	-1.20953029758791
"199"	0.207107606767634	0.0191097734296424	1.720304877228e-05	3	0	0	0.0670413250012079	NA	1	0	"F6QLW4, P08607"	"126"	"127"	"126"	"127"	1.17835272583108
"1062"	0.160001313363106	0.0191105459569138	5.62845679228377e-08	3	0	0	0.123552570307843	NA	1	0	"F6QLW4, P08607"	"126"	"128"	"126"	"128"	0.897950020351341
"1925"	0.0841390542088504	0.0191099918663867	3.14513548579204e-06	3	0	0	0.271378344498041	NA	1	0	"F6QLW4, P08607"	"126"	"129"	"126"	"129"	0.446375906294338
"2788"	-0.0746576414347251	0.0191035877466898	2.28388023246732e-07	3	0	0	0.294545759342698	NA	1	0	"F6QLW4, P08607"	"126"	"130"	"126"	"130"	-0.498869831835042
"3651"	-0.0264485781040414	0.0191103913684358	1.71515998651691e-06	3	0	0	0.424136209782794	NA	1	0	"F6QLW4, P08607"	"126"	"131"	"126"	"131"	-0.211902829984951
"652"	0.154681714254287	0.0134043825776331	9.56620421788851e-05	5	0	0	0.0907700561785588	NA	1	0	"F6R7E8, Q9CPN7"	"126"	"127"	"126"	"127"	0.866284825015948
"1515"	0.105965567492793	0.0115032560749263	1.61186435587034e-05	5	0	0	0.161577755876893	NA	1	0	"F6R7E8, Q9CPN7"	"126"	"128"	"126"	"128"	0.576299382197006
"2378"	0.0773845753206656	0.0115002298596561	3.22801283888617e-05	5	0	0	0.235267859838551	NA	1	0	"F6R7E8, Q9CPN7"	"126"	"129"	"126"	"129"	0.406169513104192
